PRODUCT_NUMBER,CUSTOMER_NUMBER,TRANSACTION_DATE,PRODUCT_PRICE,GROSS_SALES,REGION,WAREHOUSE,CUSTOMER_ZIP,CUSTOMER_SEGMENT1,CUSTOMER_SEGMENT2,CUSTOMER_TYPE1,CUSTOMER_TYPE2,CUSTOMER_MANAGED_LEVEL,CUSTOMER_ACCOUNT_TYPE,CUSTOMER_FIRST_ORDER_DATE,PRODUCT_CLASS_ID1,PRODUCT_CLASS_ID2,PRODUCT_CLASS_ID3,PRODUCT_CLASS_ID4,BRAND,PRODUCT_ATTRIBUTE_X,PRODUCT_SALES_UNIT,SHIPPING_WEIGHT,TOTAL_BOXES_SOLD,PRODUCT_COST1,PRODUCT_UNIT_OF_MEASURE,ORDER_SOURCE,PRICE_METHOD,SPECIAL_PART
100586,96,2013-06-27 00:00:00.0000000,16.43,16.43,1,1,35,B,1,1,B,L,ST,2012-05-08 00:00:00.0000000,10,25,208,2514,IN_HOUSE,21.0,N,8.0,1.0,14.79,B,A,4,Yes
100586,96,2015-06-04 00:00:00.0000000,16.95,5.51,1,1,35,B,1,1,B,L,ST,2012-05-08 00:00:00.0000000,10,25,208,2514,IN_HOUSE,21.0,N,2.0,0.25,3.49,B,B,4,Yes
100586,96,2015-06-25 00:00:00.0000000,16.95,5.51,1,1,35,B,1,1,B,L,ST,2012-05-08 00:00:00.0000000,10,25,208,2514,IN_HOUSE,21.0,N,2.0,0.25,3.49,B,B,4,Yes
100586,96,2015-07-06 00:00:00.0000000,16.95,5.51,1,1,35,B,1,1,B,L,ST,2012-05-08 00:00:00.0000000,10,25,208,2514,IN_HOUSE,21.0,N,2.0,0.25,3.49,B,B,4,Yes
100586,96,2015-05-18 00:00:00.0000000,16.95,5.51,1,1,35,B,1,1,B,L,ST,2012-05-08 00:00:00.0000000,10,25,208,2514,IN_HOUSE,21.0,N,2.0,0.25,3.49,B,B,4,Yes
100586,96,2015-07-02 00:00:00.0000000,16.95,5.51,1,1,35,B,1,1,B,L,ST,2012-05-08 00:00:00.0000000,10,25,208,2514,IN_HOUSE,21.0,N,2.0,0.25,3.49,B,B,4,Yes
100586,141,2015-08-01 00:00:00.0000000,15.23,15.23,1,1,60,B,1,1,B,L,ST,2013-01-28 00:00:00.0000000,10,25,208,2514,IN_HOUSE,21.0,N,8.0,1.0,14.0,B,B,4,Yes
100586,82,2014-12-26 00:00:00.0000000,14.82,14.82,1,1,42,B,1,1,B,L,ST,2001-12-12 00:00:00.0000000,10,25,208,2514,IN_HOUSE,21.0,N,8.0,1.0,13.9,B,A,4,Yes
100586,82,2015-02-09 00:00:00.0000000,15.27,15.27,1,1,42,B,1,1,B,L,ST,2001-12-12 00:00:00.0000000,10,25,208,2514,IN_HOUSE,21.0,N,8.0,1.0,14.36,B,A,4,Yes
100586,83,2014-10-27 00:00:00.0000000,15.9,15.9,1,1,63,B,1,1,B,L,ST,1994-04-07 00:00:00.0000000,10,25,208,2514,IN_HOUSE,21.0,N,8.0,1.0,13.9,B,B,4,Yes
100586,96,2012-10-04 00:00:00.0000000,17.92,5.6,1,1,35,B,1,1,B,L,ST,2012-05-08 00:00:00.0000000,10,25,208,2514,IN_HOUSE,21.0,N,2.0,0.25,4.04,B,A,4,Yes
100586,83,2012-11-15 00:00:00.0000000,19.88,19.88,1,1,63,B,1,1,B,L,ST,1994-04-07 00:00:00.0000000,10,25,208,2514,IN_HOUSE,21.0,N,8.0,1.0,14.79,B,A,1,Yes
100586,19,2015-06-18 00:00:00.0000000,16.74,5.44,1,1,22,B,1,1,B,L,ST,2011-02-01 00:00:00.0000000,10,25,208,2514,IN_HOUSE,21.0,N,2.0,0.25,3.49,B,A,4,Yes
100586,96,2015-01-29 00:00:00.0000000,17.14,5.57,1,1,35,B,1,1,B,L,ST,2012-05-08 00:00:00.0000000,10,25,208,2514,IN_HOUSE,21.0,N,2.0,0.25,3.59,B,B,4,Yes
100586,96,2015-02-02 00:00:00.0000000,17.14,5.57,1,1,35,B,1,1,B,L,ST,2012-05-08 00:00:00.0000000,10,25,208,2514,IN_HOUSE,21.0,N,2.0,0.25,3.59,B,B,4,Yes
100586,96,2015-02-12 00:00:00.0000000,17.14,5.57,1,1,35,B,1,1,B,L,ST,2012-05-08 00:00:00.0000000,10,25,208,2514,IN_HOUSE,21.0,N,2.0,0.25,3.59,B,B,4,Yes
100586,96,2015-02-05 00:00:00.0000000,17.14,5.57,1,1,35,B,1,1,B,L,ST,2012-05-08 00:00:00.0000000,10,25,208,2514,IN_HOUSE,21.0,N,2.0,0.25,3.59,B,B,4,Yes
100586,96,2015-01-22 00:00:00.0000000,17.14,5.57,1,1,35,B,1,1,B,L,ST,2012-05-08 00:00:00.0000000,10,25,208,2514,IN_HOUSE,21.0,N,2.0,0.25,3.59,B,B,4,Yes
100586,96,2014-09-18 00:00:00.0000000,16.45,16.45,1,1,35,B,1,1,B,L,ST,2012-05-08 00:00:00.0000000,10,25,208,2514,IN_HOUSE,21.0,N,8.0,1.0,14.04,B,B,4,Yes
100586,96,2014-09-04 00:00:00.0000000,16.45,16.45,1,1,35,B,1,1,B,L,ST,2012-05-08 00:00:00.0000000,10,25,208,2514,IN_HOUSE,21.0,N,8.0,1.0,14.04,B,B,4,Yes
100586,96,2014-08-25 00:00:00.0000000,16.45,16.45,1,1,35,B,1,1,B,L,ST,2012-05-08 00:00:00.0000000,10,25,208,2514,IN_HOUSE,21.0,N,8.0,1.0,14.04,B,B,4,Yes
100586,96,2014-07-21 00:00:00.0000000,16.45,16.45,1,1,35,B,1,1,B,L,ST,2012-05-08 00:00:00.0000000,10,25,208,2514,IN_HOUSE,21.0,N,8.0,1.0,14.04,B,B,4,Yes
100586,96,2014-08-04 00:00:00.0000000,16.45,16.45,1,1,35,B,1,1,B,L,ST,2012-05-08 00:00:00.0000000,10,25,208,2514,IN_HOUSE,21.0,N,8.0,1.0,14.04,B,B,4,Yes
100586,96,2014-07-28 00:00:00.0000000,16.45,16.45,1,1,35,B,1,1,B,L,ST,2012-05-08 00:00:00.0000000,10,25,208,2514,IN_HOUSE,21.0,N,8.0,1.0,14.04,B,B,4,Yes
100586,96,2015-02-16 00:00:00.0000000,17.23,5.6,1,1,35,B,1,1,B,L,ST,2012-05-08 00:00:00.0000000,10,25,208,2514,IN_HOUSE,21.0,N,2.0,0.25,3.59,B,B,4,Yes
100586,96,2014-07-17 00:00:00.0000000,16.44,5.34,1,1,35,B,1,1,B,L,ST,2012-05-08 00:00:00.0000000,10,25,208,2514,IN_HOUSE,21.0,N,2.0,0.25,3.51,B,B,4,Yes
100586,96,2015-02-19 00:00:00.0000000,17.23,5.6,1,1,35,B,1,1,B,L,ST,2012-05-08 00:00:00.0000000,10,25,208,2514,IN_HOUSE,21.0,N,2.0,0.25,3.59,B,B,4,Yes
100586,96,2015-05-14 00:00:00.0000000,16.82,5.47,1,1,35,B,1,1,B,L,ST,2012-05-08 00:00:00.0000000,10,25,208,2514,IN_HOUSE,21.0,N,2.0,0.25,3.49,B,B,4,Yes
100586,141,2015-07-07 00:00:00.0000000,15.53,15.53,1,1,60,B,1,1,B,L,ST,2013-01-28 00:00:00.0000000,10,25,208,2514,IN_HOUSE,21.0,N,8.0,1.0,13.95,B,B,4,Yes
100586,141,2014-07-14 00:00:00.0000000,17.5,5.69,1,1,60,B,1,1,B,L,ST,2013-01-28 00:00:00.0000000,10,25,208,2514,IN_HOUSE,21.0,N,2.0,0.25,3.51,B,A,4,Yes
100586,141,2014-06-09 00:00:00.0000000,17.5,5.69,1,1,60,B,1,1,B,L,ST,2013-01-28 00:00:00.0000000,10,25,208,2514,IN_HOUSE,21.0,N,2.0,0.25,3.51,B,A,4,Yes
100586,141,2015-06-26 00:00:00.0000000,15.53,15.53,1,1,60,B,1,1,B,L,ST,2013-01-28 00:00:00.0000000,10,25,208,2514,IN_HOUSE,21.0,N,8.0,1.0,13.95,B,B,4,Yes
100586,141,2013-09-02 00:00:00.0000000,16.93,10.58,1,1,60,B,1,1,B,L,ST,2013-01-28 00:00:00.0000000,10,25,208,2514,IN_HOUSE,21.0,N,4.0,0.5,7.4,B,A,4,Yes
100586,19,2013-10-29 00:00:00.0000000,15.02,3.76,1,1,22,B,1,1,B,L,ST,2011-02-01 00:00:00.0000000,10,25,208,2514,IN_HOUSE,21.0,N,2.0,0.25,3.7,B,A,1,Yes
100586,141,2013-08-23 00:00:00.0000000,16.93,10.58,1,1,60,B,1,1,B,L,ST,2013-01-28 00:00:00.0000000,10,25,208,2514,IN_HOUSE,21.0,N,4.0,0.5,7.4,B,A,4,Yes
100586,96,2014-05-08 00:00:00.0000000,16.3,5.09,1,1,35,B,1,1,B,L,ST,2012-05-08 00:00:00.0000000,10,25,208,2514,IN_HOUSE,21.0,N,2.0,0.25,3.5,B,B,4,Yes
100586,96,2014-05-15 00:00:00.0000000,16.3,5.09,1,1,35,B,1,1,B,L,ST,2012-05-08 00:00:00.0000000,10,25,208,2514,IN_HOUSE,21.0,N,2.0,0.25,3.5,B,B,4,Yes
100586,83,2014-01-02 00:00:00.0000000,16.11,16.11,1,1,63,B,1,1,B,L,ST,1994-04-07 00:00:00.0000000,10,25,208,2514,IN_HOUSE,21.0,N,8.0,1.0,13.34,B,A,1,Yes
100586,83,2013-12-19 00:00:00.0000000,16.11,16.11,1,1,63,B,1,1,B,L,ST,1994-04-07 00:00:00.0000000,10,25,208,2514,IN_HOUSE,21.0,N,8.0,1.0,13.34,B,A,1,Yes
100586,96,2013-01-17 00:00:00.0000000,20.59,6.43,1,1,35,B,1,1,B,L,ST,2012-05-08 00:00:00.0000000,10,25,208,2514,IN_HOUSE,21.0,N,2.0,0.25,3.7,B,A,4,Yes
100586,83,2014-05-19 00:00:00.0000000,16.04,16.04,1,1,63,B,1,1,B,L,ST,1994-04-07 00:00:00.0000000,10,25,208,2514,IN_HOUSE,21.0,N,8.0,1.0,14.0,B,A,1,Yes
100586,141,2013-09-27 00:00:00.0000000,14.95,4.67,1,1,60,B,1,1,B,L,ST,2013-01-28 00:00:00.0000000,10,25,208,2514,IN_HOUSE,21.0,N,2.0,0.25,3.7,B,A,4,Yes
100586,83,2015-07-13 00:00:00.0000000,16.01,5.2,1,1,63,B,1,1,B,L,ST,1994-04-07 00:00:00.0000000,10,25,208,2514,IN_HOUSE,21.0,N,2.0,0.25,3.5,B,B,4,Yes
100586,83,2014-05-08 00:00:00.0000000,16.04,16.04,1,1,63,B,1,1,B,L,ST,1994-04-07 00:00:00.0000000,10,25,208,2514,IN_HOUSE,21.0,N,8.0,1.0,14.0,B,A,1,Yes
100586,83,2014-05-12 00:00:00.0000000,16.04,16.04,1,1,63,B,1,1,B,L,ST,1994-04-07 00:00:00.0000000,10,25,208,2514,IN_HOUSE,21.0,N,8.0,1.0,14.0,B,A,1,Yes
100586,96,2012-11-15 00:00:00.0000000,20.59,6.43,1,1,35,B,1,1,B,L,ST,2012-05-08 00:00:00.0000000,10,25,208,2514,IN_HOUSE,21.0,N,2.0,0.25,3.7,B,A,4,Yes
100586,141,2013-10-18 00:00:00.0000000,14.95,4.67,1,1,60,B,1,1,B,L,ST,2013-01-28 00:00:00.0000000,10,25,208,2514,IN_HOUSE,21.0,N,2.0,0.25,3.7,B,A,4,Yes
100586,141,2013-10-04 00:00:00.0000000,14.95,4.67,1,1,60,B,1,1,B,L,ST,2013-01-28 00:00:00.0000000,10,25,208,2514,IN_HOUSE,21.0,N,2.0,0.25,3.7,B,A,4,Yes
100586,141,2013-10-11 00:00:00.0000000,14.95,4.67,1,1,60,B,1,1,B,L,ST,2013-01-28 00:00:00.0000000,10,25,208,2514,IN_HOUSE,21.0,N,2.0,0.25,3.7,B,A,4,Yes
100586,96,2012-11-01 00:00:00.0000000,20.59,6.43,1,1,35,B,1,1,B,L,ST,2012-05-08 00:00:00.0000000,10,25,208,2514,IN_HOUSE,21.0,N,2.0,0.25,3.7,B,A,4,Yes
100586,96,2013-01-03 00:00:00.0000000,20.59,6.43,1,1,35,B,1,1,B,L,ST,2012-05-08 00:00:00.0000000,10,25,208,2514,IN_HOUSE,21.0,N,2.0,0.25,3.7,B,A,4,Yes
100586,96,2012-12-27 00:00:00.0000000,20.59,6.43,1,1,35,B,1,1,B,L,ST,2012-05-08 00:00:00.0000000,10,25,208,2514,IN_HOUSE,21.0,N,2.0,0.25,3.7,B,A,4,Yes
100586,96,2014-07-07 00:00:00.0000000,16.44,16.44,1,1,35,B,1,1,B,L,ST,2012-05-08 00:00:00.0000000,10,25,208,2514,IN_HOUSE,21.0,N,8.0,1.0,14.04,B,B,4,Yes
100586,96,2014-06-30 00:00:00.0000000,16.44,16.44,1,1,35,B,1,1,B,L,ST,2012-05-08 00:00:00.0000000,10,25,208,2514,IN_HOUSE,21.0,N,8.0,1.0,14.04,B,B,4,Yes
100586,83,2015-06-25 00:00:00.0000000,15.96,15.96,1,1,63,B,1,1,B,L,ST,1994-04-07 00:00:00.0000000,10,25,208,2514,IN_HOUSE,21.0,N,8.0,1.0,13.95,B,B,4,Yes
100586,83,2015-06-18 00:00:00.0000000,15.96,15.96,1,1,63,B,1,1,B,L,ST,1994-04-07 00:00:00.0000000,10,25,208,2514,IN_HOUSE,21.0,N,8.0,1.0,13.95,B,B,4,Yes
100586,83,2015-05-18 00:00:00.0000000,15.96,15.96,1,1,63,B,1,1,B,L,ST,1994-04-07 00:00:00.0000000,10,25,208,2514,IN_HOUSE,21.0,N,8.0,1.0,13.95,B,B,4,Yes
100586,83,2015-06-08 00:00:00.0000000,15.96,15.96,1,1,63,B,1,1,B,L,ST,1994-04-07 00:00:00.0000000,10,25,208,2514,IN_HOUSE,21.0,N,8.0,1.0,13.95,B,B,4,Yes
100586,83,2015-07-08 00:00:00.0000000,15.96,15.96,1,1,63,B,1,1,B,L,ST,1994-04-07 00:00:00.0000000,10,25,208,2514,IN_HOUSE,21.0,N,8.0,1.0,13.95,B,A,1,Yes
100586,83,2015-05-25 00:00:00.0000000,15.96,15.96,1,1,63,B,1,1,B,L,ST,1994-04-07 00:00:00.0000000,10,25,208,2514,IN_HOUSE,21.0,N,8.0,1.0,13.95,B,B,4,Yes
100586,83,2015-07-02 00:00:00.0000000,15.96,15.96,1,1,63,B,1,1,B,L,ST,1994-04-07 00:00:00.0000000,10,25,208,2514,IN_HOUSE,21.0,N,8.0,1.0,13.95,B,B,4,Yes
100586,83,2015-06-01 00:00:00.0000000,15.96,15.96,1,1,63,B,1,1,B,L,ST,1994-04-07 00:00:00.0000000,10,25,208,2514,IN_HOUSE,21.0,N,8.0,1.0,13.95,B,B,4,Yes
100586,83,2015-06-29 00:00:00.0000000,15.96,15.96,1,1,63,B,1,1,B,L,ST,1994-04-07 00:00:00.0000000,10,25,208,2514,IN_HOUSE,21.0,N,8.0,1.0,13.95,B,B,4,Yes
100586,90,2014-12-02 00:00:00.0000000,17.92,5.82,1,1,28,B,1,1,B,L,ST,2002-01-02 00:00:00.0000000,10,25,208,2514,IN_HOUSE,21.0,N,2.0,0.25,3.48,B,A,4,Yes
100586,90,2014-11-26 00:00:00.0000000,17.92,5.82,1,1,28,B,1,1,B,L,ST,2002-01-02 00:00:00.0000000,10,25,208,2514,IN_HOUSE,21.0,N,2.0,0.25,3.48,B,B,4,Yes
100586,19,2014-03-04 00:00:00.0000000,19.86,6.21,1,1,22,B,1,1,B,L,ST,2011-02-01 00:00:00.0000000,10,25,208,2514,IN_HOUSE,21.0,N,2.0,0.25,3.34,B,A,4,Yes
100586,19,2014-02-18 00:00:00.0000000,19.86,6.21,1,1,22,B,1,1,B,L,ST,2011-02-01 00:00:00.0000000,10,25,208,2514,IN_HOUSE,21.0,N,2.0,0.25,3.34,B,A,4,Yes
100586,90,2014-02-21 00:00:00.0000000,19.86,6.21,1,1,28,B,1,1,B,L,ST,2002-01-02 00:00:00.0000000,10,25,208,2514,IN_HOUSE,21.0,N,2.0,0.25,3.34,B,A,4,Yes
100586,90,2014-02-18 00:00:00.0000000,19.86,6.21,1,1,28,B,1,1,B,L,ST,2002-01-02 00:00:00.0000000,10,25,208,2514,IN_HOUSE,21.0,N,2.0,0.25,3.34,B,A,4,Yes
100586,90,2014-02-28 00:00:00.0000000,19.86,6.21,1,1,28,B,1,1,B,L,ST,2002-01-02 00:00:00.0000000,10,25,208,2514,IN_HOUSE,21.0,N,2.0,0.25,3.34,B,A,4,Yes
100586,90,2014-03-14 00:00:00.0000000,19.86,6.21,1,1,28,B,1,1,B,L,ST,2002-01-02 00:00:00.0000000,10,25,208,2514,IN_HOUSE,21.0,N,2.0,0.25,3.34,B,A,4,Yes
100586,83,2015-04-09 00:00:00.0000000,16.4,5.33,1,1,63,B,1,1,B,L,ST,1994-04-07 00:00:00.0000000,10,25,208,2514,IN_HOUSE,21.0,N,2.0,0.25,3.6,B,B,4,Yes
100586,83,2015-03-30 00:00:00.0000000,16.4,5.33,1,1,63,B,1,1,B,L,ST,1994-04-07 00:00:00.0000000,10,25,208,2514,IN_HOUSE,21.0,N,2.0,0.25,3.6,B,B,4,Yes
100586,96,2013-10-31 00:00:00.0000000,19.36,4.84,1,1,35,B,1,1,B,L,ST,2012-05-08 00:00:00.0000000,10,25,208,2514,IN_HOUSE,21.0,N,2.0,0.25,3.7,B,A,1,Yes
100586,19,2014-02-06 00:00:00.0000000,17.57,5.49,1,1,22,B,1,1,B,L,ST,2011-02-01 00:00:00.0000000,10,25,208,2514,IN_HOUSE,21.0,N,2.0,0.25,3.34,B,A,4,Yes
100586,82,2013-11-25 00:00:00.0000000,16.31,5.1,1,1,42,B,1,1,B,L,ST,2001-12-12 00:00:00.0000000,10,25,208,2514,IN_HOUSE,21.0,N,2.0,0.25,3.7,B,A,4,Yes
100586,19,2015-05-12 00:00:00.0000000,16.28,5.29,1,1,22,B,1,1,B,L,ST,2011-02-01 00:00:00.0000000,10,25,208,2514,IN_HOUSE,21.0,N,2.0,0.25,3.49,B,A,4,Yes
100586,90,2014-01-24 00:00:00.0000000,17.57,17.57,1,1,28,B,1,1,B,L,ST,2002-01-02 00:00:00.0000000,10,25,208,2514,IN_HOUSE,21.0,N,8.0,1.0,13.34,B,A,4,Yes
100586,19,2015-03-19 00:00:00.0000000,17.18,17.18,1,1,22,B,1,1,B,L,ST,2011-02-01 00:00:00.0000000,10,25,208,2514,IN_HOUSE,21.0,N,8.0,1.0,14.4,B,A,4,Yes
100586,83,2015-03-02 00:00:00.0000000,14.69,14.69,1,1,63,B,1,1,B,L,ST,1994-04-07 00:00:00.0000000,10,25,208,2514,IN_HOUSE,21.0,N,8.0,1.0,14.4,B,B,4,Yes
100586,83,2015-02-23 00:00:00.0000000,14.69,14.69,1,1,63,B,1,1,B,L,ST,1994-04-07 00:00:00.0000000,10,25,208,2514,IN_HOUSE,21.0,N,8.0,1.0,14.4,B,B,4,Yes
100586,141,2015-01-16 00:00:00.0000000,14.93,14.55,1,1,60,B,1,1,B,L,ST,2013-01-28 00:00:00.0000000,10,25,208,2514,IN_HOUSE,21.0,N,6.0,0.75,10.77,B,A,4,Yes
100586,83,2014-08-11 00:00:00.0000000,16.09,16.09,1,1,63,B,1,1,B,L,ST,1994-04-07 00:00:00.0000000,10,25,208,2514,IN_HOUSE,21.0,N,8.0,1.0,14.04,B,B,4,Yes
100586,141,2015-02-13 00:00:00.0000000,17.98,11.68,1,1,60,B,1,1,B,L,ST,2013-01-28 00:00:00.0000000,10,25,208,2514,IN_HOUSE,21.0,N,4.0,0.5,7.18,B,A,4,Yes
100586,83,2014-08-07 00:00:00.0000000,16.09,16.09,1,1,63,B,1,1,B,L,ST,1994-04-07 00:00:00.0000000,10,25,208,2514,IN_HOUSE,21.0,N,8.0,1.0,14.04,B,B,4,Yes
100586,83,2014-08-04 00:00:00.0000000,16.09,16.09,1,1,63,B,1,1,B,L,ST,1994-04-07 00:00:00.0000000,10,25,208,2514,IN_HOUSE,21.0,N,8.0,1.0,14.04,B,B,4,Yes
100586,19,2014-10-02 00:00:00.0000000,17.5,17.5,1,1,22,B,1,1,B,L,ST,2011-02-01 00:00:00.0000000,10,25,208,2514,IN_HOUSE,21.0,N,8.0,1.0,13.9,B,A,4,Yes
100586,83,2014-08-14 00:00:00.0000000,16.09,16.09,1,1,63,B,1,1,B,L,ST,1994-04-07 00:00:00.0000000,10,25,208,2514,IN_HOUSE,21.0,N,8.0,1.0,14.04,B,B,4,Yes
100586,141,2015-02-02 00:00:00.0000000,17.98,11.68,1,1,60,B,1,1,B,L,ST,2013-01-28 00:00:00.0000000,10,25,208,2514,IN_HOUSE,21.0,N,4.0,0.5,7.18,B,A,4,Yes
100586,141,2015-02-06 00:00:00.0000000,17.98,11.68,1,1,60,B,1,1,B,L,ST,2013-01-28 00:00:00.0000000,10,25,208,2514,IN_HOUSE,21.0,N,4.0,0.5,7.18,B,A,4,Yes
100586,141,2015-01-23 00:00:00.0000000,17.98,11.68,1,1,60,B,1,1,B,L,ST,2013-01-28 00:00:00.0000000,10,25,208,2514,IN_HOUSE,21.0,N,4.0,0.5,7.18,B,A,4,Yes
100586,141,2014-09-29 00:00:00.0000000,17.5,17.5,1,1,60,B,1,1,B,L,ST,2013-01-28 00:00:00.0000000,10,25,208,2514,IN_HOUSE,21.0,N,8.0,1.0,13.9,B,A,4,Yes
100586,96,2015-04-27 00:00:00.0000000,16.72,5.43,1,1,35,B,1,1,B,L,ST,2012-05-08 00:00:00.0000000,10,25,208,2514,IN_HOUSE,21.0,N,2.0,0.25,3.46,B,B,4,Yes
100586,96,2015-05-11 00:00:00.0000000,16.72,5.43,1,1,35,B,1,1,B,L,ST,2012-05-08 00:00:00.0000000,10,25,208,2514,IN_HOUSE,21.0,N,2.0,0.25,3.46,B,B,4,Yes
100586,96,2015-04-30 00:00:00.0000000,16.72,5.43,1,1,35,B,1,1,B,L,ST,2012-05-08 00:00:00.0000000,10,25,208,2514,IN_HOUSE,21.0,N,2.0,0.25,3.46,B,B,4,Yes
100586,96,2015-05-04 00:00:00.0000000,16.72,5.43,1,1,35,B,1,1,B,L,ST,2012-05-08 00:00:00.0000000,10,25,208,2514,IN_HOUSE,21.0,N,2.0,0.25,3.46,B,B,4,Yes
100586,96,2015-05-07 00:00:00.0000000,16.72,5.43,1,1,35,B,1,1,B,L,ST,2012-05-08 00:00:00.0000000,10,25,208,2514,IN_HOUSE,21.0,N,2.0,0.25,3.46,B,B,4,Yes
100586,96,2014-09-25 00:00:00.0000000,16.61,5.4,1,1,35,B,1,1,B,L,ST,2012-05-08 00:00:00.0000000,10,25,208,2514,IN_HOUSE,21.0,N,2.0,0.25,3.51,B,B,4,Yes
100586,90,2014-07-01 00:00:00.0000000,18.28,5.94,1,1,28,B,1,1,B,L,ST,2002-01-02 00:00:00.0000000,10,25,208,2514,IN_HOUSE,21.0,N,2.0,0.25,3.51,B,A,4,Yes
100586,90,2014-01-10 00:00:00.0000000,18.24,5.7,1,1,28,B,1,1,B,L,ST,2002-01-02 00:00:00.0000000,10,25,208,2514,IN_HOUSE,21.0,N,2.0,0.25,3.34,B,A,4,Yes
100586,90,2013-05-21 00:00:00.0000000,22.62,7.07,1,1,28,B,1,1,B,L,ST,2002-01-02 00:00:00.0000000,10,25,208,2514,IN_HOUSE,21.0,N,2.0,0.25,3.7,B,A,4,Yes
100586,90,2013-05-31 00:00:00.0000000,22.62,7.07,1,1,28,B,1,1,B,L,ST,2002-01-02 00:00:00.0000000,10,25,208,2514,IN_HOUSE,21.0,N,2.0,0.25,3.7,B,A,4,Yes
100586,90,2013-01-25 00:00:00.0000000,22.62,7.07,1,1,28,B,1,1,B,L,ST,2002-01-02 00:00:00.0000000,10,25,208,2514,IN_HOUSE,21.0,N,2.0,0.25,3.7,B,A,4,Yes
100586,90,2013-03-05 00:00:00.0000000,22.62,7.07,1,1,28,B,1,1,B,L,ST,2002-01-02 00:00:00.0000000,10,25,208,2514,IN_HOUSE,21.0,N,2.0,0.25,3.7,B,A,4,Yes
100586,90,2014-07-11 00:00:00.0000000,18.28,5.94,1,1,28,B,1,1,B,L,ST,2002-01-02 00:00:00.0000000,10,25,208,2514,IN_HOUSE,21.0,N,2.0,0.25,3.51,B,A,4,Yes
100586,90,2014-06-24 00:00:00.0000000,18.28,5.94,1,1,28,B,1,1,B,L,ST,2002-01-02 00:00:00.0000000,10,25,208,2514,IN_HOUSE,21.0,N,2.0,0.25,3.51,B,A,4,Yes
100586,90,2013-12-31 00:00:00.0000000,18.24,5.7,1,1,28,B,1,1,B,L,ST,2002-01-02 00:00:00.0000000,10,25,208,2514,IN_HOUSE,21.0,N,2.0,0.25,3.34,B,A,4,Yes
100586,90,2014-01-17 00:00:00.0000000,18.24,5.7,1,1,28,B,1,1,B,L,ST,2002-01-02 00:00:00.0000000,10,25,208,2514,IN_HOUSE,21.0,N,2.0,0.25,3.34,B,A,4,Yes
100586,90,2013-12-24 00:00:00.0000000,18.24,5.7,1,1,28,B,1,1,B,L,ST,2002-01-02 00:00:00.0000000,10,25,208,2514,IN_HOUSE,21.0,N,2.0,0.25,3.34,B,A,4,Yes
100586,90,2013-12-20 00:00:00.0000000,18.24,5.7,1,1,28,B,1,1,B,L,ST,2002-01-02 00:00:00.0000000,10,25,208,2514,IN_HOUSE,21.0,N,2.0,0.25,3.34,B,A,4,Yes
100586,90,2013-04-02 00:00:00.0000000,22.62,7.07,1,1,28,B,1,1,B,L,ST,2002-01-02 00:00:00.0000000,10,25,208,2514,IN_HOUSE,21.0,N,2.0,0.25,3.7,B,A,4,Yes
100586,96,2015-07-16 00:00:00.0000000,17.0,17.0,1,1,35,B,1,1,B,L,ST,2012-05-08 00:00:00.0000000,10,25,208,2514,IN_HOUSE,21.0,N,8.0,1.0,14.0,B,B,4,Yes
100586,96,2015-07-23 00:00:00.0000000,17.0,17.0,1,1,35,B,1,1,B,L,ST,2012-05-08 00:00:00.0000000,10,25,208,2514,IN_HOUSE,21.0,N,8.0,1.0,14.0,B,B,4,Yes
100586,83,2013-10-14 00:00:00.0000000,16.84,16.84,1,1,63,B,1,1,B,L,ST,1994-04-07 00:00:00.0000000,10,25,208,2514,IN_HOUSE,21.0,N,8.0,1.0,14.79,B,A,1,Yes
100586,83,2013-07-25 00:00:00.0000000,16.84,16.84,1,1,63,B,1,1,B,L,ST,1994-04-07 00:00:00.0000000,10,25,208,2514,IN_HOUSE,21.0,N,8.0,1.0,14.79,B,A,1,Yes
100586,83,2013-11-04 00:00:00.0000000,16.84,16.84,1,1,63,B,1,1,B,L,ST,1994-04-07 00:00:00.0000000,10,25,208,2514,IN_HOUSE,21.0,N,8.0,1.0,14.79,B,A,4,Yes
100586,83,2013-07-29 00:00:00.0000000,16.84,16.84,1,1,63,B,1,1,B,L,ST,1994-04-07 00:00:00.0000000,10,25,208,2514,IN_HOUSE,21.0,N,8.0,1.0,14.79,B,A,1,Yes
100586,83,2013-09-16 00:00:00.0000000,16.84,16.84,1,1,63,B,1,1,B,L,ST,1994-04-07 00:00:00.0000000,10,25,208,2514,IN_HOUSE,21.0,N,8.0,1.0,14.79,B,A,1,Yes
100586,83,2013-07-15 00:00:00.0000000,16.84,16.84,1,1,63,B,1,1,B,L,ST,1994-04-07 00:00:00.0000000,10,25,208,2514,IN_HOUSE,21.0,N,8.0,1.0,14.79,B,A,1,Yes
100586,83,2013-08-19 00:00:00.0000000,16.84,16.84,1,1,63,B,1,1,B,L,ST,1994-04-07 00:00:00.0000000,10,25,208,2514,IN_HOUSE,21.0,N,8.0,1.0,14.79,B,A,1,Yes
100586,83,2013-09-05 00:00:00.0000000,16.84,16.84,1,1,63,B,1,1,B,L,ST,1994-04-07 00:00:00.0000000,10,25,208,2514,IN_HOUSE,21.0,N,8.0,1.0,14.79,B,A,1,Yes
